kList(4),            Time(us),                Time%,   Calls (Top 368, sorted by calls)
-------------------------------------------------------------
('aten::resize_', 'aten::resize_', 'aten::zeros', 'aten::empty'), 113.7460000000865, 0.0003152377109939772%, 2
('aten::resize_', 'aten::zeros', 'aten::empty', 'aten::zero_'), 113.38700000008976, 0.0003142427719346193%, 2
('aten::empty', 'aten::empty', 'aten::to', 'aten::detach_'), 43.746000000071945, 0.00012123845150734725%, 2
('aten::set_', 'aten::empty', 'aten::to', 'aten::detach_'), 78.35199999972247, 0.00021714614256056327%, 2
('aten::as_strided', 'aten::select', 'aten::as_strided', 'aten::eq'), 166.045999999973, 0.0004601828720100718%, 2
('aten::select', 'aten::as_strided', 'aten::eq', 'aten::empty'), 165.83600000012666, 0.00045960087423203784%, 2
('aten::as_strided', 'aten::eq', 'aten::empty', 'aten::eq'), 220.24800000013784, 0.0006103992700489876%, 2
('aten::eq', 'aten::empty', 'aten::eq', 'aten::item'), 235.02800000004936, 0.0006513608279803396%, 2
('aten::empty', 'aten::eq', 'aten::item', 'aten::_local_scalar_dense'), 109.20200000004843, 0.00030264438763519935%, 2
('aten::eq', 'aten::item', 'aten::_local_scalar_dense', 'aten::to'), 143.6119999999646, 0.0003980088807625892%, 2
('aten::item', 'aten::_local_scalar_dense', 'aten::to', 'aten::empty_strided'), 64.46300000010524, 0.00017865391806149206%, 2
('aten::_local_scalar_dense', 'aten::to', 'aten::empty_strided', 'aten::copy_'), 53.6239999999525, 0.0001486145184385667%, 2
('aten::to', 'aten::empty_strided', 'aten::copy_', 'aten::resize_'), 55.08199999993667, 0.0001526552458718292%, 2
('aten::empty_strided', 'aten::copy_', 'aten::resize_', 'aten::slice'), 39.92799999983981, 0.00011065717761070678%, 2
('aten::copy_', 'aten::resize_', 'aten::slice', 'aten::as_strided'), 29.917999999714084, 8.291528350377601e-05%, 2
('aten::resize_', 'aten::slice', 'aten::as_strided', 'aten::select'), 45.6679999998305, 0.0001265651168885813%, 2
('aten::as_strided', 'aten::select', 'aten::as_strided', 'aten::copy_'), 39.42800000007264, 0.00010927146861501927%, 2
('aten::select', 'aten::as_strided', 'aten::copy_', 'aten::to'), 39.220000000088476, 0.0001086950136725887%, 2
('aten::to', 'aten::to', 'aten::to', 'aten::to'), 3.404000000562519, 9.433906848592563e-06%, 2
('aten::empty', 'aten::as_strided_', 'aten::view', 'aten::mean'), 237.02100000111386, 0.0006568842640426722%, 2
